Corrected_mass_flow(kg/s),r_21(m),x_21(m),Span,alpha(deg),gamma(deg),pt_AA_21(Pa),ptr_AA_15_21
14.772,0.11404888,-0.16570342,0.001574422,69.56430133,-0.577114529,155391.02,1.544206407
14.772,0.11408044,-0.16570562,0.001989311,67.18288247,-0.287348665,156275.16,1.552992595
14.772,0.11411954,-0.16570835,0.002503216,64.81002359,0.021401519,157315.25,1.563328543
14.772,0.11416794,-0.16571172,0.003139542,62.51206176,0.34232303,158462.97,1.574734071
14.772,0.11422789,-0.1657159,0.003927595,60.34334775,0.670280013,159656.77,1.586597521
14.772,0.11430214,-0.16572107,0.004903684,58.33605887,1.002918877,160836.39,1.598320057
14.772,0.11439409,-0.1657275,0.006112403,56.50355936,1.33866619,161947.94,1.609366143
14.772,0.11450798,-0.16573544,0.007609555,54.87190219,1.68018492,162940.59,1.619230655
14.772,0.11464903,-0.16574526,0.009463692,53.47364338,2.030334793,163762.05,1.627393956
14.772,0.11482375,-0.16575745,0.01176055,52.336533,2.386405982,164378.84,1.633523339
14.772,0.11504014,-0.16577254,0.014605101,51.28339991,2.740454077,164784,1.637549638
14.772,0.11530814,-0.16579123,0.018128095,50.22376431,3.08325162,164984.86,1.639545695
14.772,0.11543587,-0.16580014,0.019807227,49.81332428,3.212858572,164998.03,1.639676572
14.772,0.11564011,-0.16581438,0.022492129,49.15544726,3.417167432,165019.81,1.639893012
14.772,0.11605132,-0.16584305,0.027897675,48.16808227,3.751451649,164949.02,1.639189533
14.772,0.11656059,-0.16587858,0.034592453,47.38067726,4.098228033,164830.69,1.638013622
14.772,0.11719129,-0.16592255,0.042883389,46.87050303,4.467823822,164712.72,1.636841289
14.772,0.11797248,-0.16597703,0.053152572,46.63700612,4.866785883,164658.75,1.63630496
14.772,0.11894003,-0.16604452,0.065871708,46.60632881,5.241828969,164627.05,1.635989939
14.772,0.11894834,-0.1660451,0.065980919,46.60681009,5.244475439,164625.83,1.635977815
14.772,0.11989246,-0.16611093,0.078392006,46.66300178,5.548375645,164486.7,1.634595204
14.772,0.12087744,-0.16617963,0.091340221,46.72230865,5.792596277,164212.19,1.631867246
14.772,0.12189615,-0.16625066,0.10473172,46.73387208,5.972566158,163862.47,1.628391885
14.772,0.1229497,-0.16632414,0.11858131,46.68107115,6.09557186,163471.03,1.62450193
14.772,0.12403943,-0.16640012,0.13290659,46.57018663,6.171681471,163047.22,1.620290296
14.772,0.12516657,-0.16647874,0.14772347,46.41377546,6.209243629,162590.28,1.615749431
