Corrected_mass_flow(kg/s),x_30(m),r_30(m),Span,pt_AA_30(Pa),Tt_AA_30(K),Ttr_AA_15_30,ptr_AA_15_30
16.00716451,-0.088,0.144967712,0.355936324,151723.6279,325.680579,1.132482978,1.507640098
16.00716451,-0.088,0.146152746,0.372884992,151792.9349,325.6947448,1.132532236,1.508328784
16.00716451,-0.088,0.14733778,0.38983366,151849.1126,325.7081049,1.132578693,1.508887008
16.00716451,-0.088,0.148522814,0.406782328,151891.6583,325.720225,1.132620838,1.509309774
16.00716451,-0.088,0.149707847,0.423730995,151921.8417,325.7304513,1.132656398,1.509609699
16.00716451,-0.088,0.150892881,0.440679663,151941.0235,325.7384303,1.132684143,1.509800304
16.00716451,-0.088,0.152077915,0.457628331,151950.0693,325.7439939,1.132703489,1.509890189
16.00716451,-0.088,0.153262949,0.474576998,151949.6625,325.7475629,1.1327159,1.509886147
16.00716451,-0.088,0.154447983,0.491525666,151941.232,325.7504399,1.132725904,1.509802376
16.00716451,-0.088,0.155633017,0.508474334,151925.9445,325.7546831,1.132740659,1.509650468
16.00716451,-0.088,0.156818051,0.525423002,151905.9725,325.7628682,1.132769121,1.509452011
16.00716451,-0.088,0.158003085,0.542371669,151883.15,325.7779012,1.132821394,1.509225229
16.00716451,-0.088,0.159188119,0.559320337,151861.1293,325.8027497,1.1329078,1.509006415
16.00716451,-0.088,0.160373153,0.576269005,151839.6687,325.8404425,1.133038868,1.508793166
16.00716451,-0.088,0.161558186,0.593217672,151816.9861,325.8939629,1.133224974,1.508567774
16.00716451,-0.088,0.16274322,0.61016634,151791.6924,325.9654108,1.133473418,1.508316438
16.00716451,-0.088,0.163928254,0.627115008,151762.6907,326.0565773,1.13379043,1.508028255
16.00716451,-0.088,0.165113288,0.644063676,151728.8432,326.169441,1.134182889,1.50769192
16.00716451,-0.088,0.166298322,0.661012343,151697.8739,326.3061161,1.134658146,1.507384187
16.00716451,-0.088,0.167483356,0.677961011,151678.5669,326.4684974,1.135222792,1.507192338
