Corrected_mass_flow(kg/s),r_21(m),x_21(m),Span,alpha(deg),gamma(deg),pt_AA_21(Pa),ptr_AA_15_21
14.767,0.15698677,-0.16869776,0.56602031,37.655819,5.541422548,157869.91,1.568757881
14.767,0.15886539,-0.16882877,0.590716,37.599655,5.408146318,158000.89,1.570059433
14.767,0.16074412,-0.1689598,0.61541301,37.718914,5.266304415,158119.47,1.571237766
14.767,0.16262299,-0.16909082,0.64011198,37.992706,5.114826901,158223.09,1.572267441
14.767,0.16450198,-0.16922186,0.66481256,38.351635,4.947803832,158318.28,1.573213347
14.767,0.16638121,-0.1693529,0.68951625,38.692791,4.755380764,158427.88,1.574302445
14.767,0.16826074,-0.16948397,0.7142238,38.930603,4.529859336,158590.44,1.575917809
14.767,0.17014049,-0.16961506,0.73893434,39.071098,4.274267814,158850.38,1.57850084
14.767,0.17202061,-0.16974619,0.76364976,39.266098,4.011036579,159239.19,1.582364456
14.767,0.17390111,-0.16987734,0.78837007,39.791687,3.779737586,159737.47,1.587315879
14.767,0.17578205,-0.1700085,0.81309628,40.934349,3.618984624,160257.91,1.592487507
14.767,0.17766358,-0.17013972,0.83783013,42.847095,3.544052407,160686.03,1.596741748
14.767,0.17954567,-0.17027095,0.86257136,45.473606,3.529367004,160944.59,1.599311066
14.767,0.18142843,-0.17040226,0.88732153,48.585674,3.503028502,161025.66,1.600116661
14.767,0.18331186,-0.1705336,0.91208041,51.854919,3.384170053,160919.31,1.599059858
14.767,0.18474351,-0.17063345,0.93090034,54.977768,3.194110312,160540.77,1.595298295
14.767,0.18583161,-0.17070931,0.94520408,57.808506,2.999198895,159920.25,1.589132169
14.767,0.18665859,-0.17076699,0.95607537,60.298607,2.801352243,159223.14,1.582204967
14.767,0.18728709,-0.17081082,0.96433747,62.413071,2.598394057,158548.92,1.575505223
14.767,0.18776476,-0.17084412,0.97061676,64.144295,2.39431386,157931.95,1.569374375
14.767,0.1881278,-0.17086945,0.97538912,65.520859,2.195096528,157374.55,1.563835475
14.767,0.18840373,-0.17088868,0.9790163,66.595444,2.009483584,156867.89,1.558800779
14.767,0.18861343,-0.17090331,0.98177296,67.426254,1.844523712,156405.7,1.554207984
14.767,0.18877286,-0.17091444,0.98386878,68.065804,1.703562022,155986.7,1.550044369
14.767,0.18889402,-0.17092288,0.98546147,68.556908,1.58675862,155612.63,1.546327224
14.767,0.18898612,-0.1709293,0.98667222,68.933525,1.492080471,155285.09,1.54307245
14.767,0.18905614,-0.17093419,0.9875927,69.221794,1.416571146,155004.5,1.540284219
14.767,0.18910939,-0.1709379,0.98829257,69.44207,1.357037707,154769.06,1.537944645
14.767,0.18914986,-0.17094071,0.98882455,69.6101,1.310494302,154575.31,1.536019345
14.767,0.18918061,-0.17094287,0.98922884,69.738075,1.274347074,154418.47,1.534460822
14.767,0.18920402,-0.1709445,0.98953664,69.835503,1.246373071,154293.22,1.533216209
14.767,0.1892218,-0.17094575,0.98977035,69.909576,1.224806496,154194.33,1.532233536
14.767,0.18923531,-0.17094669,0.98994797,69.965912,1.208340635,154117.06,1.531465702
14.767,0.18924561,-0.1709474,0.99008328,70.00898,1.196040696,154057.05,1.530869381
14.767,0.18925343,-0.17094795,0.99018615,70.043716,1.186314189,154007.09,1.530372927
14.767,0.18926135,-0.17094851,0.99029022,70.077423,1.176473958,153957.45,1.529879653
